Character,Game,Relation,Species
King Bob-omb,Minecraft: New Nintendo 3DS Edition,CHARACTER_IN,Bob-omb
King Bob-omb,Minecraft: Bedrock Edition,CHARACTER_IN,Bob-omb
King Bob-omb,Super Mario Party,CHARACTER_IN,Bob-omb
King Bob-omb,Super Smash Bros. Ultimate,CHARACTER_IN,Bob-omb
King Bob-omb,Mario & Luigi: Bowser's Inside Story + Bowser Jr.'s Journey,CHARACTER_IN,Bob-omb
King Bob-omb,Dr. Mario World,CHARACTER_IN,Bob-omb
King Bob-omb,Mario Kart Tour,CHARACTER_IN,Bob-omb
King Bob-omb,Super Mario 3D All-Stars,CHARACTER_IN,Bob-omb
King Bob-omb,Mario Golf: Super Rush,CHARACTER_IN,Bob-omb
King Bob-omb,Mario Party Superstars,CHARACTER_IN,Bob-omb
King K. Rool,Donkey Kong Country,CHARACTER_IN,Kremling
King K. Rool,Donkey Kong Land,CHARACTER_IN,Kremling
King K. Rool,Donkey Kong Country 2: Diddy's Kong Quest,CHARACTER_IN,Kremling
King K. Rool,Donkey Kong Land 2,CHARACTER_IN,Kremling
King K. Rool,Donkey Kong Country 3: Dixie Kong's Double Trouble!,CHARACTER_IN,Kremling
King K. Rool,Donkey Kong Land III,CHARACTER_IN,Kremling
King K. Rool,Donkey Kong 64,CHARACTER_IN,Kremling
King K. Rool,Donkey Kong Country,CHARACTER_IN,Kremling
King K. Rool,Super Smash Bros. Melee,CHARACTER_IN,Kremling
King K. Rool,Donkey Konga,CHARACTER_IN,Kremling
King K. Rool,Donkey Kong Country,CHARACTER_IN,Kremling
King K. Rool,Donkey Kong Country 2,CHARACTER_IN,Kremling
King K. Rool,DK: King of Swing,CHARACTER_IN,Kremling
King K. Rool,Donkey Kong Country 3,CHARACTER_IN,Kremling
King K. Rool,Donkey Kong Barrel Blast,CHARACTER_IN,Kremling
King K. Rool,DK: Jungle Climber,CHARACTER_IN,Kremling
King K. Rool,Super Smash Bros. Brawl,CHARACTER_IN,Kremling
King K. Rool,Mario Super Sluggers,CHARACTER_IN,Kremling
King K. Rool,Super Smash Bros. for Nintendo 3DS,CHARACTER_IN,Kremling
King K. Rool,Super Smash Bros. for Wii U,CHARACTER_IN,Kremling
King K. Rool,Super Smash Bros. Ultimate,CHARACTER_IN,Kremling
King Boo,Luigi's Mansion,CHARACTER_IN,Big Boo;Boo
King Boo,Mario Kart: Double Dash!!,CHARACTER_IN,Big Boo;Boo
King Boo,Super Mario 64 DS,CHARACTER_IN,Big Boo;Boo
King Boo,Mario Superstar Baseball,CHARACTER_IN,Big Boo;Boo
King Boo,Super Princess Peach,CHARACTER_IN,Big Boo;Boo
King Boo,Mario Kart DS,CHARACTER_IN,Big Boo;Boo
King Boo,Mario Party 8,CHARACTER_IN,Big Boo;Boo
King Boo,Mario Kart Arcade GP 2,CHARACTER_IN,Big Boo;Boo
King Boo,Mario Kart Wii,CHARACTER_IN,Big Boo;Boo
King Boo,Mario Super Sluggers,CHARACTER_IN,Big Boo;Boo
King Boo,Mario & Sonic at the Olympic Winter Games,CHARACTER_IN,Big Boo;Boo
King Boo,Mario & Sonic at the Olympic Winter Games,CHARACTER_IN,Big Boo;Boo
King Boo,Mario & Sonic at the London 2012 Olympic Games,CHARACTER_IN,Big Boo;Boo
King Boo,Mario & Sonic at the London 2012 Olympic Games,CHARACTER_IN,Big Boo;Boo
King Boo,Mario Party 9,CHARACTER_IN,Big Boo;Boo
King Boo,Luigi's Mansion: Dark Moon,CHARACTER_IN,Big Boo;Boo
King Boo,New Super Luigi U,CHARACTER_IN,Big Boo;Boo
King Boo,Mario & Sonic at the Sochi 2014 Olympic Winter Games,CHARACTER_IN,Big Boo;Boo
King Boo,Mario Golf: World Tour,CHARACTER_IN,Big Boo;Boo
King Boo,Super Smash Bros. for Nintendo 3DS,CHARACTER_IN,Big Boo;Boo
King Boo,Mario Party 10,CHARACTER_IN,Big Boo;Boo
King Boo,Puzzle & Dragons: Super Mario Bros. Edition,CHARACTER_IN,Big Boo;Boo
King Boo,Mario & Luigi: Paper Jam,CHARACTER_IN,Big Boo;Boo
King Boo,Luigi's Mansion Arcade,CHARACTER_IN,Big Boo;Boo
King Boo,Mario Party: Star Rush,CHARACTER_IN,Big Boo;Boo
King Boo,Mario Kart 8 Deluxe,CHARACTER_IN,Big Boo;Boo
King Boo,Mario Kart Arcade GP DX,CHARACTER_IN,Big Boo;Boo
King Boo,Mario + Rabbids Kingdom Battle,CHARACTER_IN,Big Boo;Boo
King Boo,Mario Tennis Aces (version 2.0.0),CHARACTER_IN,Big Boo;Boo
King Boo,Luigi's Mansion,CHARACTER_IN,Big Boo;Boo
King Boo,Super Smash Bros. Ultimate,CHARACTER_IN,Big Boo;Boo
King Boo,New Super Mario Bros. U Deluxe,CHARACTER_IN,Big Boo;Boo
King Boo,Dr. Mario World,CHARACTER_IN,Big Boo;Boo
King Boo,Mario Kart Tour,CHARACTER_IN,Big Boo;Boo
King Boo,Tetris 99,CHARACTER_IN,Big Boo;Boo
King Boo,Luigi's Mansion 3,CHARACTER_IN,Big Boo;Boo
King Boo,Mario Party Superstars,CHARACTER_IN,Big Boo;Boo
King Boo,Mario Kart Live: Home Circuit (version 2.0.0),CHARACTER_IN,Big Boo;Boo
King Boo,Super Mario Bros. Wonder,CHARACTER_IN,Big Boo;Boo
King Boo,Luigi's Mansion 2 HD,CHARACTER_IN,Big Boo;Boo
King Boo,Super Mario Run (version 3.2.0),CHARACTER_IN,Big Boo;Boo
King Boo,Super Mario Party Jamboree,CHARACTER_IN,Big Boo;Boo
King Boo,Mario Kart World,CHARACTER_IN,Big Boo;Boo
Kirby,Super Smash Bros.,CHARACTER_IN,Kirby
Kirby,Super Smash Bros. Melee,CHARACTER_IN,Kirby
Kirby,Mario & Luigi: Superstar Saga,CHARACTER_IN,Kirby
Kirby,Super Smash Bros. Brawl,CHARACTER_IN,Kirby
Kirby,NES Remix 2,CHARACTER_IN,Kirby
Kirby,NES Remix Pack,CHARACTER_IN,Kirby
Kirby,Mario Kart 8,CHARACTER_IN,Kirby
Kirby,Super Smash Bros. for Nintendo 3DS,CHARACTER_IN,Kirby
Kirby,Ultimate NES Remix,CHARACTER_IN,Kirby
Kirby,Super Smash Bros. for Wii U,CHARACTER_IN,Kirby
Kirby,Super Mario Maker,CHARACTER_IN,Kirby
Kirby,Mario Kart 8 Deluxe,CHARACTER_IN,Kirby
Kirby,Super Smash Bros. Ultimate,CHARACTER_IN,Kirby
Kirby,Nintendo World Championships: NES Edition,CHARACTER_IN,Kirby
Knuckles the Echidna,Mario & Sonic at the Olympic Games,CHARACTER_IN,Echidna
Knuckles the Echidna,Mario & Sonic at the Olympic Games,CHARACTER_IN,Echidna
Knuckles the Echidna,Super Smash Bros. Brawl,CHARACTER_IN,Echidna
Knuckles the Echidna,Mario & Sonic at the Olympic Winter Games,CHARACTER_IN,Echidna
Knuckles the Echidna,Mario & Sonic at the London 2012 Olympic Games,CHARACTER_IN,Echidna
Knuckles the Echidna,Mario & Sonic at the London 2012 Olympic Games,CHARACTER_IN,Echidna
Knuckles the Echidna,Mario & Sonic at the Sochi 2014 Olympic Winter Games,CHARACTER_IN,Echidna
Knuckles the Echidna,Super Smash Bros. for Nintendo 3DS,CHARACTER_IN,Echidna
Knuckles the Echidna,Super Smash Bros. for Wii U,CHARACTER_IN,Echidna
Knuckles the Echidna,Mario & Sonic at the Rio 2016 Olympic Games,CHARACTER_IN,Echidna
Knuckles the Echidna,Super Smash Bros. Ultimate,CHARACTER_IN,Echidna
Knuckles the Echidna,Mario & Sonic at the Olympic Games Tokyo 2020,CHARACTER_IN,Echidna
Koopa Kid,Mario Party,CHARACTER_IN,
Koopa Kid,Mario Party 2,CHARACTER_IN,
Koopa Kid,Mario Party 3,CHARACTER_IN,
Koopa Kid,Mario Party 4,CHARACTER_IN,
Koopa Kid,Mario Party 5,CHARACTER_IN,
Koopa Kid,Mario Party 6,CHARACTER_IN,
Koopa Kid,Mario Party Advance,CHARACTER_IN,
Koopa Kid,Mario Party 7,CHARACTER_IN,
Koopa Kid,Mario Party: The Top 100,CHARACTER_IN,
Koopa Kid,Mario Party Superstars,CHARACTER_IN,
Kritter,Donkey Kong Country,CHARACTER_IN,
Kritter,Donkey Kong Land,CHARACTER_IN,
Kritter,Donkey Kong Country 2: Diddy's Kong Quest,CHARACTER_IN,
Kritter,Donkey Kong Land 2,CHARACTER_IN,
Kritter,Donkey Kong Country 3: Dixie Kong's Double Trouble!,CHARACTER_IN,
Kritter,Donkey Kong Land III,CHARACTER_IN,
Kritter,Donkey Kong 64,CHARACTER_IN,
Kritter,Donkey Kong Country (remake),CHARACTER_IN,
Kritter,Donkey Kong Coconut Crackers,CHARACTER_IN,
Kritter,Donkey Kong Country (remake),CHARACTER_IN,
Kritter,Donkey Kong Country 2 (remake),CHARACTER_IN,
Kritter,Mario Power Tennis,CHARACTER_IN,
Kritter,DK: King of Swing,CHARACTER_IN,
Kritter,Super Mario Strikers,CHARACTER_IN,
Kritter,Donkey Kong Country 3 (remake),CHARACTER_IN,
Kritter,Mario Strikers Charged,CHARACTER_IN,
Kritter,Donkey Kong Barrel Blast,CHARACTER_IN,
Kritter,DK: Jungle Climber,CHARACTER_IN,
Kritter,Super Smash Bros. Brawl,CHARACTER_IN,
Kritter,Mario Super Sluggers,CHARACTER_IN,
Kritter,Super Smash Bros. for Nintendo 3DS,CHARACTER_IN,
Kritter,Super Smash Bros. Ultimate,CHARACTER_IN,
Krusha,Donkey Kong Country,CHARACTER_IN,
Krusha,Donkey Kong Land,CHARACTER_IN,
Krusha,Donkey Kong Land III,CHARACTER_IN,
Krusha,Donkey Kong 64,CHARACTER_IN,
Krusha,Donkey Kong Country,CHARACTER_IN,
Krusha,Donkey Kong Country,CHARACTER_IN,
Lanky Kong,Donkey Kong 64,CHARACTER_IN,Kong
Lanky Kong,Donkey Kong Country 3,CHARACTER_IN,Kong
Lanky Kong,Donkey Kong Barrel Blast,CHARACTER_IN,Kong
Lanky Kong,Super Smash Bros. Brawl,CHARACTER_IN,Kong
Lanky Kong,Super Smash Bros. for Wii U,CHARACTER_IN,Kong
Lanky Kong,Super Smash Bros. Ultimate,CHARACTER_IN,Kong
Larry Koopa,Super Mario Bros. 3,CHARACTER_IN,Koopa
Larry Koopa,Super Mario World,CHARACTER_IN,Koopa
Larry Koopa,Mario is Missing!,CHARACTER_IN,Koopa
Larry Koopa,Yoshi's Safari,CHARACTER_IN,Koopa
Larry Koopa,Super Mario All-Stars,CHARACTER_IN,Koopa
Larry Koopa,Super Mario All-Stars + Super Mario World,CHARACTER_IN,Koopa
Larry Koopa,Hotel Mario,CHARACTER_IN,Koopa
Larry Koopa,Super Mario World: Super Mario Advance 2,CHARACTER_IN,Koopa
Larry Koopa,Super Mario Advance 4: Super Mario Bros. 3,CHARACTER_IN,Koopa
Larry Koopa,Mario & Luigi: Superstar Saga,CHARACTER_IN,Koopa
Larry Koopa,New Super Mario Bros. Wii,CHARACTER_IN,Koopa
Larry Koopa,Super Mario All-Stars Limited Edition,CHARACTER_IN,Koopa
Larry Koopa,New Super Mario Bros. 2,CHARACTER_IN,Koopa
Larry Koopa,New Super Mario Bros. U,CHARACTER_IN,Koopa
Larry Koopa,New Super Luigi U,CHARACTER_IN,Koopa
Larry Koopa,NES Remix 2,CHARACTER_IN,Koopa
Larry Koopa,NES Remix Pack,CHARACTER_IN,Koopa
Larry Koopa,Mario Kart 8,CHARACTER_IN,Koopa
Larry Koopa,Super Smash Bros. for Nintendo 3DS,CHARACTER_IN,Koopa
Larry Koopa,Ultimate NES Remix,CHARACTER_IN,Koopa
Larry Koopa,Super Smash Bros. for Wii U,CHARACTER_IN,Koopa
Larry Koopa,Nintendo Badge Arcade,CHARACTER_IN,Koopa
Larry Koopa,Puzzle & Dragons: Super Mario Bros. Edition,CHARACTER_IN,Koopa
Larry Koopa,Mario & Luigi: Paper Jam,CHARACTER_IN,Koopa
Larry Koopa,Mario & Sonic at the Rio 2016 Olympic Games,CHARACTER_IN,Koopa
Larry Koopa,Minecraft: Wii U Edition,CHARACTER_IN,Koopa
Larry Koopa,Paper Mario: Color Splash,CHARACTER_IN,Koopa
Larry Koopa,Mario Kart 8 Deluxe,CHARACTER_IN,Koopa
Larry Koopa,Minecraft: Nintendo Switch Edition,CHARACTER_IN,Koopa
Larry Koopa,Mario & Luigi: Superstar Saga + Bowser's Minions,CHARACTER_IN,Koopa
Larry Koopa,Minecraft: New Nintendo 3DS Edition,CHARACTER_IN,Koopa
Larry Koopa,Minecraft: Bedrock Edition,CHARACTER_IN,Koopa
Larry Koopa,Super Smash Bros. Ultimate,CHARACTER_IN,Koopa
Larry Koopa,Mario & Luigi: Bowser's Inside Story + Bowser Jr.'s Journey,CHARACTER_IN,Koopa
Larry Koopa,New Super Mario Bros. U Deluxe,CHARACTER_IN,Koopa
Larry Koopa,Mario Kart Tour,CHARACTER_IN,Koopa
Larry Koopa,Mario & Sonic at the Olympic Games Tokyo 2020,CHARACTER_IN,Koopa
Larry Koopa,Dr. Mario World,CHARACTER_IN,Koopa
Larry Koopa,Super Mario Maker 2 (version 3.0.0),CHARACTER_IN,Koopa
Larry Koopa,Mario Kart Live: Home Circuit,CHARACTER_IN,Koopa
Larry Koopa,Nintendo World Championships: NES Edition,CHARACTER_IN,Koopa
Link,Super Mario Bros. & Friends: When I Grow Up,CHARACTER_IN,Hylian
Link,Donkey Kong Country 2: Diddy's Kong Quest,CHARACTER_IN,Hylian
Link,Super Mario RPG: Legend of the Seven Stars,CHARACTER_IN,Hylian
Link,Donkey Kong Land 2,CHARACTER_IN,Hylian
Link,Super Smash Bros.,CHARACTER_IN,Hylian
Link,Super Smash Bros. Melee,CHARACTER_IN,Hylian
Link,Game & Watch Gallery 4,CHARACTER_IN,Hylian
Link,"WarioWare, Inc.: Mega Microgame$!",CHARACTER_IN,Hylian
Link,"WarioWare, Inc.: Mega Party Game$!",CHARACTER_IN,Hylian
Link,Donkey Kong Country 2 (GBA remake),CHARACTER_IN,Hylian
Link,Super Smash Bros. Brawl,CHARACTER_IN,Hylian
Link,Super Mario 3D World,CHARACTER_IN,Hylian
Link,Super Smash Bros. for Nintendo 3DS,CHARACTER_IN,Hylian
Link,Mario Kart 8 ( The Legend of Zelda × Mario Kart 8 ),CHARACTER_IN,Hylian
Link,Super Smash Bros. for Wii U,CHARACTER_IN,Hylian
Link,Super Mario Maker,CHARACTER_IN,Hylian
Link,Mario Kart 8 Deluxe,CHARACTER_IN,Hylian
Link,WarioWare Gold,CHARACTER_IN,Hylian
Link,Super Smash Bros. Ultimate,CHARACTER_IN,Hylian
Link,Super Mario Maker 2 (version 2.0),CHARACTER_IN,Hylian
Link,Super Mario 3D World + Bowser's Fury,CHARACTER_IN,Hylian
Link,WarioWare: Get It Together!,CHARACTER_IN,Hylian
Link,Super Mario RPG,CHARACTER_IN,Hylian
Link,Nintendo World Championships: NES Edition,CHARACTER_IN,Hylian
Lemmy Koopa,Super Mario Bros. 3,CHARACTER_IN,Koopa
Lemmy Koopa,Super Mario World,CHARACTER_IN,Koopa
Lemmy Koopa,Mario is Missing!,CHARACTER_IN,Koopa
Lemmy Koopa,Yoshi's Safari,CHARACTER_IN,Koopa
Lemmy Koopa,Super Mario All-Stars,CHARACTER_IN,Koopa
Lemmy Koopa,Super Mario All-Stars + Super Mario World,CHARACTER_IN,Koopa
Lemmy Koopa,Hotel Mario,CHARACTER_IN,Koopa
Lemmy Koopa,Super Mario World: Super Mario Advance 2,CHARACTER_IN,Koopa
Lemmy Koopa,Super Mario Advance 4: Super Mario Bros. 3,CHARACTER_IN,Koopa
Lemmy Koopa,Mario & Luigi: Superstar Saga,CHARACTER_IN,Koopa
Lemmy Koopa,New Super Mario Bros. Wii,CHARACTER_IN,Koopa
Lemmy Koopa,Super Mario All-Stars Limited Edition,CHARACTER_IN,Koopa
Lemmy Koopa,New Super Mario Bros. 2,CHARACTER_IN,Koopa
Lemmy Koopa,New Super Mario Bros. U,CHARACTER_IN,Koopa
Lemmy Koopa,New Super Luigi U,CHARACTER_IN,Koopa
Lemmy Koopa,Mario Kart 8,CHARACTER_IN,Koopa
Lemmy Koopa,Super Smash Bros. for Nintendo 3DS,CHARACTER_IN,Koopa
Lemmy Koopa,Super Smash Bros. for Wii U,CHARACTER_IN,Koopa
Lemmy Koopa,Nintendo Badge Arcade,CHARACTER_IN,Koopa
Lemmy Koopa,Puzzle & Dragons: Super Mario Bros. Edition,CHARACTER_IN,Koopa
Lemmy Koopa,Mario & Luigi: Paper Jam,CHARACTER_IN,Koopa
Lemmy Koopa,Minecraft: Wii U Edition,CHARACTER_IN,Koopa
Lemmy Koopa,Paper Mario: Color Splash,CHARACTER_IN,Koopa
Lemmy Koopa,Mario Kart 8 Deluxe,CHARACTER_IN,Koopa
Lemmy Koopa,Minecraft: Nintendo Switch Edition,CHARACTER_IN,Koopa
Lemmy Koopa,Mario & Luigi: Superstar Saga + Bowser's Minions,CHARACTER_IN,Koopa
Lemmy Koopa,Minecraft: New Nintendo 3DS Edition,CHARACTER_IN,Koopa
Lemmy Koopa,Minecraft: Bedrock Edition,CHARACTER_IN,Koopa
Lemmy Koopa,Super Smash Bros. Ultimate,CHARACTER_IN,Koopa
Lemmy Koopa,Mario & Luigi: Bowser's Inside Story + Bowser Jr.'s Journey,CHARACTER_IN,Koopa
Lemmy Koopa,New Super Mario Bros. U Deluxe,CHARACTER_IN,Koopa
Lemmy Koopa,Mario Kart Tour,CHARACTER_IN,Koopa
Lemmy Koopa,Super Mario Maker 2 (version 3.0.0),CHARACTER_IN,Koopa
Lemmy Koopa,Dr. Mario World,CHARACTER_IN,Koopa
Lemmy Koopa,Mario Kart Live: Home Circuit,CHARACTER_IN,Koopa
Lemmy Koopa,Nintendo World Championships: NES Edition,CHARACTER_IN,Koopa
Ludwig von Koopa,Super Mario Bros. 3,CHARACTER_IN,Koopa
Ludwig von Koopa,Super Mario World,CHARACTER_IN,Koopa
Ludwig von Koopa,Mario is Missing!,CHARACTER_IN,Koopa
Ludwig von Koopa,Yoshi's Safari,CHARACTER_IN,Koopa
Ludwig von Koopa,Super Mario All-Stars,CHARACTER_IN,Koopa
Ludwig von Koopa,Super Mario All-Stars + Super Mario World,CHARACTER_IN,Koopa
Ludwig von Koopa,Hotel Mario,CHARACTER_IN,Koopa
Ludwig von Koopa,Super Smash Bros. Melee,CHARACTER_IN,Koopa
Ludwig von Koopa,Super Mario World: Super Mario Advance 2,CHARACTER_IN,Koopa
Ludwig von Koopa,Super Mario Advance 4: Super Mario Bros. 3,CHARACTER_IN,Koopa
Ludwig von Koopa,Mario & Luigi: Superstar Saga,CHARACTER_IN,Koopa
Ludwig von Koopa,Super Smash Bros. Brawl,CHARACTER_IN,Koopa
Ludwig von Koopa,New Super Mario Bros. Wii,CHARACTER_IN,Koopa
Ludwig von Koopa,Super Mario All-Stars Limited Edition,CHARACTER_IN,Koopa
Ludwig von Koopa,New Super Mario Bros. 2,CHARACTER_IN,Koopa
Ludwig von Koopa,New Super Mario Bros. U,CHARACTER_IN,Koopa
Ludwig von Koopa,New Super Luigi U,CHARACTER_IN,Koopa
Ludwig von Koopa,Mario Kart Arcade GP DX,CHARACTER_IN,Koopa
Ludwig von Koopa,Mario Kart 8,CHARACTER_IN,Koopa
Ludwig von Koopa,Super Smash Bros. for Nintendo 3DS,CHARACTER_IN,Koopa
Ludwig von Koopa,Super Smash Bros. for Wii U,CHARACTER_IN,Koopa
Ludwig von Koopa,Nintendo Badge Arcade,CHARACTER_IN,Koopa
Ludwig von Koopa,Puzzle & Dragons: Super Mario Bros. Edition,CHARACTER_IN,Koopa
Ludwig von Koopa,Mario & Luigi: Paper Jam,CHARACTER_IN,Koopa
Ludwig von Koopa,Mario & Sonic at the Rio 2016 Olympic Games,CHARACTER_IN,Koopa
Ludwig von Koopa,Minecraft: Wii U Edition,CHARACTER_IN,Koopa
Ludwig von Koopa,Paper Mario: Color Splash,CHARACTER_IN,Koopa
Ludwig von Koopa,Mario Kart 8 Deluxe,CHARACTER_IN,Koopa
Ludwig von Koopa,Minecraft: Nintendo Switch Edition,CHARACTER_IN,Koopa
Ludwig von Koopa,Mario & Luigi: Superstar Saga + Bowser's Minions,CHARACTER_IN,Koopa
Ludwig von Koopa,Minecraft: New Nintendo 3DS Edition,CHARACTER_IN,Koopa
Ludwig von Koopa,Minecraft: Bedrock Edition,CHARACTER_IN,Koopa
Ludwig von Koopa,Super Smash Bros. Ultimate,CHARACTER_IN,Koopa
Ludwig von Koopa,Mario & Luigi: Bowser's Inside Story + Bowser Jr.'s Journey,CHARACTER_IN,Koopa
Ludwig von Koopa,New Super Mario Bros. U Deluxe,CHARACTER_IN,Koopa
Ludwig von Koopa,Dr. Mario World,CHARACTER_IN,Koopa
Ludwig von Koopa,Mario Kart Tour,CHARACTER_IN,Koopa
Ludwig von Koopa,Mario & Sonic at the Olympic Games Tokyo 2020,CHARACTER_IN,Koopa
Ludwig von Koopa,Super Mario Maker 2 (version 3.0.0),CHARACTER_IN,Koopa
Ludwig von Koopa,Mario Kart Live: Home Circuit,CHARACTER_IN,Koopa
Ludwig von Koopa,Nintendo World Championships: NES Edition,CHARACTER_IN,Koopa
Luigi,Mario Bros.,CHARACTER_IN,Human
Luigi,Mario Bros.,CHARACTER_IN,Human
Luigi,Mario Bros. Special,CHARACTER_IN,Human
Luigi,Punch Ball Mario Bros.,CHARACTER_IN,Human
Luigi,Family BASIC,CHARACTER_IN,Human
Luigi,VS. Wrecking Crew,CHARACTER_IN,Human
Luigi,Wrecking Crew,CHARACTER_IN,Human
Luigi,Super Mario Bros.,CHARACTER_IN,Human
Luigi,VS. Super Mario Bros.,CHARACTER_IN,Human
Luigi,Super Mario Bros.: The Lost Levels,CHARACTER_IN,Human
Luigi,I am a teacher: Super Mario Sweater,CHARACTER_IN,Human
Luigi,All Night Nippon: Super Mario Bros.,CHARACTER_IN,Human
Luigi,Golf: Japan Course,CHARACTER_IN,Human
Luigi,Famicom Grand Prix II: 3D Hot Rally,CHARACTER_IN,Human
Luigi,Super Mario Bros. 2,CHARACTER_IN,Human
Luigi,Super Mario Bros. 3,CHARACTER_IN,Human
Luigi,Mario Bros. Returns,CHARACTER_IN,Human
Luigi,Tetris,CHARACTER_IN,Human
Luigi,Luigi's Hammer Toss,CHARACTER_IN,Human
Luigi,Super Mario World,CHARACTER_IN,Human
Luigi,Mario Teaches Typing,CHARACTER_IN,Human
Luigi,Yoshi,CHARACTER_IN,Human
Luigi,Super Mario Bros. Print World,CHARACTER_IN,Human
Luigi,Super Mario Bros. & Friends: When I Grow Up,CHARACTER_IN,Human
Luigi,Super Mario Bros. (pinball),CHARACTER_IN,Human
Luigi,Super Mario Kart,CHARACTER_IN,Human
Luigi,Mario is Missing!,CHARACTER_IN,Human
Luigi,Mario Undōkai,CHARACTER_IN,Human
Luigi,Super Mario World,CHARACTER_IN,Human
Luigi,Mario is Missing!,CHARACTER_IN,Human
Luigi,Mario is Missing!,CHARACTER_IN,Human
Luigi,Super Mario All-Stars,CHARACTER_IN,Human
Luigi,Mario & Wario,CHARACTER_IN,Human
Luigi,Mario's Early Years! Fun with Letters,CHARACTER_IN,Human
Luigi,Mario's Early Years! Fun with Numbers,CHARACTER_IN,Human
Luigi,Mario's Early Years! Preschool Fun,CHARACTER_IN,Human
Luigi,Super Mario All-Stars + Super Mario World,CHARACTER_IN,Human
Luigi,Hotel Mario,CHARACTER_IN,Human
Luigi,Mario's Tennis,CHARACTER_IN,Human
Luigi,Super Mario World 2: Yoshi's Island,CHARACTER_IN,Human
Luigi,Mario Clash,CHARACTER_IN,Human
Luigi,Mario Bowl,CHARACTER_IN,Human
Luigi,Super Mario RPG: Legend of the Seven Stars,CHARACTER_IN,Human
Luigi,Mario Teaches Typing 2,CHARACTER_IN,Human
Luigi,Mario Kart 64,CHARACTER_IN,Human
Luigi,Game & Watch Gallery,CHARACTER_IN,Human
Luigi,Excitebike: Bun Bun Mario Battle,CHARACTER_IN,Human
Luigi,Game & Watch Gallery 2,CHARACTER_IN,Human
Luigi,Wrecking Crew '98 ',CHARACTER_IN,Human
Luigi,Mario Party,CHARACTER_IN,Human
Luigi,Super Smash Bros.,CHARACTER_IN,Human
Luigi,Super Mario Bros. Deluxe,CHARACTER_IN,Human
Luigi,Mario Golf,CHARACTER_IN,Human
Luigi,Game & Watch Gallery 3,CHARACTER_IN,Human
Luigi,Mario Golf,CHARACTER_IN,Human
Luigi,Mario Artist: Paint Studio,CHARACTER_IN,Human
Luigi,Mario Party 2,CHARACTER_IN,Human
Luigi,Mario Tennis,CHARACTER_IN,Human
Luigi,Paper Mario,CHARACTER_IN,Human
Luigi,Mario Tennis,CHARACTER_IN,Human
Luigi,Super Mario Advance,CHARACTER_IN,Human
Luigi,Mario Kart: Super Circuit,CHARACTER_IN,Human
Luigi,Mario Family,CHARACTER_IN,Human
Luigi,Luigi's Mansion,CHARACTER_IN,Human
Luigi,Super Smash Bros. Melee,CHARACTER_IN,Human
Luigi,Super Mario World: Super Mario Advance 2,CHARACTER_IN,Human
Luigi,Yoshi's Island: Super Mario Advance 3,CHARACTER_IN,Human
Luigi,Mario Party 4,CHARACTER_IN,Human
Luigi,Game & Watch Gallery 4,CHARACTER_IN,Human
Luigi,Mario Bros.-e,CHARACTER_IN,Human
Luigi,Super Mario Fushigi no Janjan Land,CHARACTER_IN,Human
Luigi,Mario Party-e,CHARACTER_IN,Human
Luigi,Super Mario Advance 4: Super Mario Bros. 3,CHARACTER_IN,Human
Luigi,Mario Golf: Toadstool Tour,CHARACTER_IN,Human
Luigi,Mario Kart: Double Dash!!,CHARACTER_IN,Human
Luigi,Mario Party 5,CHARACTER_IN,Human
Luigi,Mario & Luigi: Superstar Saga,CHARACTER_IN,Human
Luigi,Classic NES Series: Super Mario Bros.,CHARACTER_IN,Human
Luigi,Mario Golf: Advance Tour,CHARACTER_IN,Human
Luigi,Famicom Mini: Wrecking Crew,CHARACTER_IN,Human
Luigi,Donkey Konga 2,CHARACTER_IN,Human
Luigi,"Donkey Kong, Donkey Kong Junior, Mario Bros.",CHARACTER_IN,Human
Luigi,Paper Mario: The Thousand-Year Door,CHARACTER_IN,Human
Luigi,Famicom Mini: Super Mario Bros. 2,CHARACTER_IN,Human
Luigi,Super Mario Fushigi no Korokoro Party,CHARACTER_IN,Human
Luigi,WarioWare: Twisted!,CHARACTER_IN,Human
Luigi,Mario Power Tennis,CHARACTER_IN,Human
Luigi,Mario Party 6,CHARACTER_IN,Human
Luigi,Super Mario 64 DS,CHARACTER_IN,Human
Luigi,Mario Party Advance,CHARACTER_IN,Human
Luigi,Yoshi Touch & Go,CHARACTER_IN,Human
Luigi,NBA Street V3,CHARACTER_IN,Human
Luigi,Yakuman DS,CHARACTER_IN,Human
Luigi,Dance Dance Revolution: Mario Mix,CHARACTER_IN,Human
Luigi,Mario Superstar Baseball,CHARACTER_IN,Human
Luigi,Mario Tennis: Power Tour,CHARACTER_IN,Human
Luigi,Mario Kart Arcade GP,CHARACTER_IN,Human
Luigi,Super Mario Fushigi no Korokoro Party 2,CHARACTER_IN,Human
Luigi,SSX on Tour,CHARACTER_IN,Human
Luigi,Super Princess Peach,CHARACTER_IN,Human
Luigi,Mario Party 7,CHARACTER_IN,Human
Luigi,Mario Kart DS,CHARACTER_IN,Human
Luigi,Super Mario Strikers,CHARACTER_IN,Human
Luigi,Mario & Luigi: Partners in Time,CHARACTER_IN,Human
Luigi,Tetris DS,CHARACTER_IN,Human
Luigi,New Super Mario Bros.,CHARACTER_IN,Human
Luigi,Mario Hoops 3-on-3,CHARACTER_IN,Human
Luigi,Yoshi's Island DS,CHARACTER_IN,Human
